PROJECT_ID,cnt.x,mean_no3.x,SAMPLE_ID,SAMP_DATE,LABNO,WUWN,GROUP_ID,YEAR,COUNTY,TOWNSHIP,TOWN,RANGE,RANGE_DIR,SECTION,QS,QQS,pH_Qual,pH,pH_Rel,Cond_Qual,Conductivity,Cond_Rel,Alk_Qual,Alkalinity,Alk_Rel,Thard_Qual,Total.Hardness,Thard_Rel,NO3_Qual,Nitrate,NO3_Rel,Cl_Qual,Chloride,Cl_Rel,SI_Qual,SI,SI_Rel,Bact_Qual,Bacteria,Bact_Rel,Ecoli_Qual,Ecoli,Ecoli_Rel,Tri_Qual,Triazine,Tri_Rel,DACT_Qual,DACT,DACT_Rel,As_Qual,Arsenic,As_Rel,Ca_Qual,Calcium,Ca_Rel,Cu_Qual,Copper,Cu_Rel,Fe_Qual,Iron,Fe_Rel,K_Qual,Potassium,K_Rel,Mg_Qual,Magnesium,Mg_Rel,Mn_Qual,Manganese,Mn_Rel,Na_Qual,Sodium,Na_Rel,Pb_Qual,Lead,Pb_Rel,SO4_Qual,Sulfate,SO4_Rel,Zn_Qual,Zinc,Zn_Rel,COMMENT,PROJECT_ID,LONGITUDE,LATITUDE,cnt.y,cnt_Thard,THard,cnt,mean_no3.y,DATE,X..i...1.x,NO3_PVALUE,NO3_SLOPE,mean_Cl.y,CL_PVALUE,CL_SLOPE
10752,9,0.05,134718,5/8/2023,2300244-AZ,,604,2023,CALUMET,CHILTON,19,19,E,24,SE,NE,NA,8.36,1,NA,348,1,,165,1,,138,1,<,0.05,1,,3,1,NA,0.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10752,-88.16391138,44.10195064,1,0,138,1,0.05,5/8/2023,df1$Nitrate,NA,0,2.544444444,0.751829634,-0.023809524
10753,4,4.6,51629,8/5/2002,205-02-178,,232,2002,CALUMET,STOCKBRIDGE,19,18,E,24,,,NA,7.71,1,NA,763,1,,326,1,,416,1,,4,1,,36,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10753,-88.29913201,44.10303898,1,0,416,1,4.6,8/5/2002,df1$Nitrate,0.089429359,0.6,43.45,0.308179547,3.233333333
10753,4,4.6,70454,8/25/2008,38108086,,314,2008,CALUMET,STOCKBRIDGE,19,18,E,24,,,NA,7.67,1,NA,799,1,,328,1,,400,1,,4.1,1,,44.1,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10753,-88.29913201,44.10303898,1,0,400,1,4.6,8/25/2008,df1$Nitrate,0.089429359,0.6,43.45,0.308179547,3.233333333
10753,4,4.6,96401,6/27/2016,16-274-156,,426,2016,CALUMET,STOCKBRIDGE,19,18,E,24,,,NA,8.05,1,NA,788,1,,342,1,,380,1,,4.8,1,,47,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,<,0.1,3,<,0.005,1,,87.4,1,,0.005,1,,0.007,1,,2.8,1,,50.4,1,,0.01,1,,10.8,1,<,0.002,1,NA,45.6,1,,0.012,1,,10753,-88.29913201,44.10303898,1,0,380,1,4.6,6/27/2016,df1$Nitrate,0.089429359,0.6,43.45,0.308179547,3.233333333
10753,4,4.6,123802,9/13/2021,2100536-AQ,,552,2021,CALUMET,STOCKBRIDGE,19,18,E,24,SW,NE,NA,7.99,1,NA,854,1,,353,1,,419,1,,5.5,1,,46.7,1,NA,0.8,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10753,-88.29913201,44.10303898,1,0,419,1,4.6,9/13/2021,df1$Nitrate,0.089429359,0.6,43.45,0.308179547,3.233333333
10756,10,0.05,60658,8/15/2005,28505055,,273,2005,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.61,1,NA,809,1,,272,1,,468,1,<,0.05,1,,12.5,1,NA,0.6,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10756,-88.23660293,44.10316857,1,0,468,1,0.05,8/15/2005,df1$Nitrate,NA,0,8.722222222,0.401678166,0.183333333
10756,10,0.05,64468,11/13/2006,51606029,,289,2006,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,<,0.05,1,,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10756,-88.23660293,44.10316857,1,1,1,1,0.05,11/13/2006,df1$Nitrate,NA,0,8.722222222,0.401678166,0.183333333
10756,10,0.05,66130,6/11/2007,21107030,,297,2007,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.63,1,NA,738,1,,284,1,,407,1,<,0.05,1,,6.7,1,NA,0.6,1,NA,0,1,NA,NA,NA,<,0.05,1,,NA,NA,<,0.003,1,,96.2,1,<,0.001,1,<,0.002,1,,6.2,1,,40.3,1,,0.011,1,,17.4,1,<,0.002,1,NA,169.3,1,<,0.002,1,,10756,-88.23660293,44.10316857,1,0,407,1,0.05,6/11/2007,df1$Nitrate,NA,0,8.722222222,0.401678166,0.183333333
10756,10,0.05,73063,6/29/2009,22109019,,329,2009,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.88,1,NA,828,1,,288,1,,424,1,<,0.05,1,,7.2,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10756,-88.23660293,44.10316857,1,0,424,1,0.05,6/29/2009,df1$Nitrate,NA,0,8.722222222,0.401678166,0.183333333
10756,10,0.05,79498,6/20/2011,243-11-87,,356,2011,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.98,1,NA,802,1,,284,1,,416,1,<,0.05,1,,8.1,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10756,-88.23660293,44.10316857,1,0,416,1,0.05,6/20/2011,df1$Nitrate,NA,0,8.722222222,0.401678166,0.183333333
10756,10,0.05,88894,6/9/2014,190-14-146,OB180,396,2014,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.77,1,NA,804,1,,284,1,,424,1,<,0.05,1,,8.8,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10756,-88.23660293,44.10316857,1,0,424,1,0.05,6/9/2014,df1$Nitrate,NA,0,8.722222222,0.401678166,0.183333333
10756,10,0.05,92716,6/29/2015,15-231-147,,411,2015,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.72,1,NA,779,1,,272,1,,428,1,<,0.05,1,,8.7,1,NA,0.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10756,-88.23660293,44.10316857,1,0,428,1,0.05,6/29/2015,df1$Nitrate,NA,0,8.722222222,0.401678166,0.183333333
10756,10,0.05,96319,6/27/2016,16-274-70,,426,2016,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,8.38,1,NA,786,1,,282,1,,431,1,<,0.05,1,,9,1,NA,1.1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10756,-88.23660293,44.10316857,1,0,431,1,0.05,6/27/2016,df1$Nitrate,NA,0,8.722222222,0.401678166,0.183333333
10756,10,0.05,99266,6/5/2017,17-249-59,,435,2017,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.63,1,NA,688,1,,274,1,,429,1,<,0.05,1,,9,1,NA,0.3,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,0.005,1,,98.8,1,<,0.001,1,,0.007,1,,4.7,1,,40.7,1,,0.02,1,,15,1,<,0.001,1,NA,165.6,1,,0.005,1,,10756,-88.23660293,44.10316857,1,0,429,1,0.05,6/5/2017,df1$Nitrate,NA,0,8.722222222,0.401678166,0.183333333
10756,10,0.05,103848,5/7/2018,18-157-19,,452,2018,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.87,1,NA,839,1,,282,1,,437,1,<,0.05,1,,8.5,1,NA,0.6,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10756,-88.23660293,44.10316857,1,0,437,1,0.05,5/7/2018,df1$Nitrate,NA,0,8.722222222,0.401678166,0.183333333
10758,11,1.795454545,57921,8/16/2004,28204062,,258,2004,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.63,1,NA,1052,1,,409,1,,560,1,,2.8,1,,50.5,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10758,-88.23660679,44.10405231,1,0,560,1,1.795454545,8/16/2004,df1$Nitrate,0.638386261,0.133333333,41.92,0.049097982,-1.8
10758,11,1.795454545,60661,8/15/2005,28505059,,273,2005,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.67,1,NA,909,1,,388,1,,560,1,,0.2,1,,42.5,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10758,-88.23660679,44.10405231,1,0,560,1,1.795454545,8/15/2005,df1$Nitrate,0.638386261,0.133333333,41.92,0.049097982,-1.8
10758,11,1.795454545,64469,11/13/2006,51606030,,289,2006,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,0.7,1,,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10758,-88.23660679,44.10405231,1,1,1,1,1.795454545,11/13/2006,df1$Nitrate,0.638386261,0.133333333,41.92,0.049097982,-1.8
10758,11,1.795454545,66136,6/11/2007,21107036,,297,2007,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.43,1,NA,923,1,,404,1,,549,1,,1.8,1,,41.3,1,NA,0.6,1,NA,0,1,NA,NA,NA,<,0.05,1,,NA,NA,<,0.003,1,,106.5,1,,0.072,1,,0.003,1,,1.5,1,,67.6,1,,0.079,1,,13.8,1,<,0.002,1,NA,136,1,,0.032,1,,10758,-88.23660679,44.10405231,1,0,549,1,1.795454545,6/11/2007,df1$Nitrate,0.638386261,0.133333333,41.92,0.049097982,-1.8
10758,11,1.795454545,73064,6/29/2009,22109020,,329,2009,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.73,1,NA,1121,1,,400,1,,548,1,,1.8,1,,64.3,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10758,-88.23660679,44.10405231,1,0,548,1,1.795454545,6/29/2009,df1$Nitrate,0.638386261,0.133333333,41.92,0.049097982,-1.8
10758,11,1.795454545,79499,6/20/2011,243-11-88,,356,2011,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,8,1,NA,975,1,,368,1,,528,1,,2.3,1,,43.6,1,NA,0.9,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10758,-88.23660679,44.10405231,1,0,528,1,1.795454545,6/20/2011,df1$Nitrate,0.638386261,0.133333333,41.92,0.049097982,-1.8
10758,11,1.795454545,88899,6/9/2014,190-14-151,,396,2014,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.68,1,NA,964,1,,404,1,,532,1,,1.6,1,,34,1,NA,0.6,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10758,-88.23660679,44.10405231,1,0,532,1,1.795454545,6/9/2014,df1$Nitrate,0.638386261,0.133333333,41.92,0.049097982,-1.8
10758,11,1.795454545,92717,6/29/2015,15-231-148,,411,2015,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.98,1,NA,925,1,,376,1,,512,1,,3.1,1,,38.5,1,NA,0.9,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10758,-88.23660679,44.10405231,1,0,512,1,1.795454545,6/29/2015,df1$Nitrate,0.638386261,0.133333333,41.92,0.049097982,-1.8
10758,11,1.795454545,96318,6/27/2016,16-274-69,,426,2016,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,8.32,1,NA,977,1,,406,1,,517,1,,2.7,1,,37.9,1,NA,1.3,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10758,-88.23660679,44.10405231,1,0,517,1,1.795454545,6/27/2016,df1$Nitrate,0.638386261,0.133333333,41.92,0.049097982,-1.8
10758,11,1.795454545,99267,6/5/2017,17-249-60,,435,2017,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.8,1,NA,923,1,,402,1,,535,1,,2.7,1,,27.4,1,NA,0.7,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,<,0.003,1,,103.3,1,,0.043,1,<,0.003,1,,7.8,1,,60.5,1,,0.001,1,,13.3,1,<,0.001,1,NA,101.4,1,,0.011,1,,10758,-88.23660679,44.10405231,1,0,535,1,1.795454545,6/5/2017,df1$Nitrate,0.638386261,0.133333333,41.92,0.049097982,-1.8
10758,11,1.795454545,103910,5/7/2018,18-157-82,,452,2018,CALUMET,CHILTON,19,19,E,21,NW,SE,NA,7.58,1,NA,970,1,,385,1,,534,1,<,0.05,1,,39.2,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10758,-88.23660679,44.10405231,1,0,534,1,1.795454545,5/7/2018,df1$Nitrate,0.638386261,0.133333333,41.92,0.049097982,-1.8
10762,5,0.06,57898,8/16/2004,28204036,,258,2004,CALUMET,CHILTON,19,19,E,22,NE,SE,NA,7.84,1,NA,743,1,,284,1,,364,1,<,0.05,1,,19.5,1,NA,0.8,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10762,-88.20420352,44.10423009,1,0,364,1,0.06,8/16/2004,df1$Nitrate,1,0,18.08,0.462432726,-0.3375
10762,5,0.06,60627,8/15/2005,28505020,,273,2005,CALUMET,CHILTON,19,19,E,22,NE,SE,NA,7.9,1,NA,633,1,,300,1,,368,1,<,0.05,1,,18,1,NA,0.9,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10762,-88.20420352,44.10423009,1,0,368,1,0.06,8/15/2005,df1$Nitrate,1,0,18.08,0.462432726,-0.3375
10762,5,0.06,108167,3/25/2019,1900125-CK,UK107,472,2019,CALUMET,CHILTON,19,19,E,22,NE,SE,NA,7.96,1,NA,733,1,,288,1,,352,1,,0.1,1,,18.9,1,NA,0.6,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10762,-88.20420352,44.10423009,1,0,352,1,0.06,3/25/2019,df1$Nitrate,1,0,18.08,0.462432726,-0.3375
10762,5,0.06,134632,5/8/2023,2300244-31,UK107,604,2023,CALUMET,CHILTON,19,19,E,22,NE,SE,NA,8.3,1,NA,669,1,,274,1,,326,1,<,0.05,1,,15.8,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,0.009,1,,0.805,5,,0.061,1,<,0.007,5,,0.924,1,,0.453,5,,0.003,1,,167.2,5,,0.011,1,NA,90.58,1,,1.045,1,Metals sample taken at 7:30am; homeowners sample taken at 10:30am,10762,-88.20420352,44.10423009,1,0,326,1,0.06,5/8/2023,df1$Nitrate,1,0,18.08,0.462432726,-0.3375
10762,5,0.06,143856,5/6/2024,2400263-CM,UK 107,639,2024,CALUMET,CHILTON,19,19,E,22,NE,SE,NA,8.19,1,NA,711,1,,284,1,,356,1,<,0.05,1,,18.2,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10762,-88.20420352,44.10423009,1,0,356,1,0.06,5/6/2024,df1$Nitrate,1,0,18.08,0.462432726,-0.3375
10767,6,5.05,85307,4/29/2013,122-13-32,,382,2013,CALUMET,STOCKBRIDGE,19,19,E,19,,,NA,7.75,1,NA,795,1,,308,1,,360,1,,6.7,1,,38.1,1,NA,0.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10767,-88.28166932,44.10555536,1,0,360,1,5.05,4/29/2013,df1$Nitrate,0.452370361,-0.3,27.61666667,1,0.72
10767,6,5.05,88788,6/9/2014,190-14-27,TN167,396,2014,CALUMET,STOCKBRIDGE,19,19,E,19,,,NA,6.51,5,NA,32,5,,16,5,<,NA,5,,0.8,5,,2.1,5,NA,-3.9,5,NA,0,5,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10767,-88.28166932,44.10555536,1,1,1,1,5.05,6/9/2014,df1$Nitrate,0.452370361,-0.3,27.61666667,1,0.72
10767,6,5.05,98410,3/27/2017,17-95-44,TN167,430,2017,CALUMET,STOCKBRIDGE,19,19,E,19,,,NA,7.43,1,NA,777,1,,307,1,,369,1,,6.3,1,,35.6,1,NA,0.1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10767,-88.28166932,44.10555536,1,0,369,1,5.05,3/27/2017,df1$Nitrate,0.452370361,-0.3,27.61666667,1,0.72
10767,6,5.05,103876,5/7/2018,18-157-48,TN167,452,2018,CALUMET,STOCKBRIDGE,19,19,E,19,,,NA,7.65,1,NA,718,1,,320,1,,358,1,,6.5,1,,24.2,1,NA,0.3,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10767,-88.28166932,44.10555536,1,0,358,1,5.05,5/7/2018,df1$Nitrate,0.452370361,-0.3,27.61666667,1,0.72
10767,6,5.05,108032,3/25/2019,1900125-20,TN167,472,2019,CALUMET,STOCKBRIDGE,19,19,E,19,NW,SW,NA,7.78,1,NA,731,1,,325,1,,358,1,,5.5,1,,24,1,NA,0.5,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10767,-88.28166932,44.10555536,1,0,358,1,5.05,3/25/2019,df1$Nitrate,0.452370361,-0.3,27.61666667,1,0.72
10767,6,5.05,117520,9/21/2020,2000456-73,TN167,515,2020,CALUMET,STOCKBRIDGE,19,19,E,19,NW,SW,NA,7.97,1,NA,948,1,,321,1,,382,1,,4.5,1,,41.7,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,<,0.005,1,,0.8,5,,1.1177,1,,0.057,5,,0.8,1,,0.2,5,,0.023,1,,211.8,5,,0.019,1,NA,120.57,1,,0.912,1,,10767,-88.28166932,44.10555536,1,0,382,1,5.05,9/21/2020,df1$Nitrate,0.452370361,-0.3,27.61666667,1,0.72
10768,5,5.52,70442,8/25/2008,38108074,RU944,314,2008,CALUMET,STOCKBRIDGE,19,18,E,23,,,NA,7.65,1,NA,703,1,,372,1,,408,1,,2.6,1,,4.9,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10768,-88.29916814,44.10452652,1,0,408,1,5.52,8/25/2008,df1$Nitrate,1,-0.325,7.66,0.220671362,0.7875
10768,5,5.52,81739,3/19/2012,44-12-10,RU944,366,2012,CALUMET,STOCKBRIDGE,19,18,E,23,,,NA,7.86,1,NA,724,1,,336,1,,412,1,,7.8,1,,7.7,1,NA,0.6,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,0.009,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10768,-88.29916814,44.10452652,1,0,412,1,5.52,3/19/2012,df1$Nitrate,1,-0.325,7.66,0.220671362,0.7875
10768,5,5.52,96324,6/27/2016,16-274-75,RU944,426,2016,CALUMET,STOCKBRIDGE,19,18,E,23,,,NA,8.43,1,NA,682,1,,356,1,,412,1,,6.6,1,,8.4,1,NA,1.2,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10768,-88.29916814,44.10452652,1,0,412,1,5.52,6/27/2016,df1$Nitrate,1,-0.325,7.66,0.220671362,0.7875
10768,5,5.52,117470,9/21/2020,2000456-14,RU944,515,2020,CALUMET,STOCKBRIDGE,19,18,E,24,NW,SW,NA,8.2,1,NA,764,1,,379,1,,410,1,,5.3,1,,9.3,1,NA,1,1,NA,0,1,NA,NA,NA,,NA,NA,<,0.1,NA,<,0.005,1,<,0.1,5,,0.0022,1,<,0.01,5,<,0.1,1,<,0.1,5,<,0.001,1,,15.9,5,<,0.005,1,NA,20.25,1,,0.039,1,,10768,-88.29916814,44.10452652,1,0,410,1,5.52,9/21/2020,df1$Nitrate,1,-0.325,7.66,0.220671362,0.7875
10768,5,5.52,143774,5/6/2024,2400263-56,RU 944,639,2024,CALUMET,STOCKBRIDGE,19,18,E,24,NW,SW,NA,8.22,1,NA,634,1,,374,1,,436,1,,5.3,1,,8,1,NA,1.1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,<,0.005,1,,0.161,3,,0.001,1,<,0.007,3,,0.067,1,,0.035,3,<,0.0015,1,,11.67,3,<,0.004,1,NA,0.57,1,,0.069,1,"Kitchen @0357, outside @1405",10768,-88.29916814,44.10452652,1,0,436,1,5.52,5/6/2024,df1$Nitrate,1,-0.325,7.66,0.220671362,0.7875
10770,4,2.275,51542,8/5/2002,205-02-80,,232,2002,CALUMET,STOCKBRIDGE,19,19,E,19,,,NA,7.62,1,NA,634,1,,327,1,,360,1,,2.4,1,,10,1,NA,0.6,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10770,-88.27146444,44.10576449,1,0,360,1,2.275,8/5/2002,df1$Nitrate,0.308179547,-0.35,10.75,0.734095182,-0.75
10770,4,2.275,81782,3/19/2012,44-12-55,,366,2012,CALUMET,STOCKBRIDGE,19,19,E,19,,,NA,7.74,1,NA,654,1,,340,1,,380,1,,3.3,1,,12.9,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,,0.5,1,<,0.005,1,,3.1,5,,0.138,1,,0.001,5,,1.5,1,,2.2,5,<,0.001,1,,167.8,5,,0.005,1,NA,23.3,1,,0.1,1,,10770,-88.27146444,44.10576449,1,0,380,1,2.275,3/19/2012,df1$Nitrate,0.308179547,-0.35,10.75,0.734095182,-0.75
10770,4,2.275,117491,9/21/2020,2000456-42,,515,2020,CALUMET,STOCKBRIDGE,19,19,E,19,NE,SW,NA,8.16,1,NA,677,1,,339,1,,356,1,,1.9,1,,10.7,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,,0.14,NA,<,0.005,1,,74.5,1,,0.1522,1,<,0.01,1,,2.5,1,,41.5,1,<,0.001,1,,4.5,1,<,0.005,1,NA,22.4,1,,0.029,1,,10770,-88.27146444,44.10576449,1,0,356,1,2.275,9/21/2020,df1$Nitrate,0.308179547,-0.35,10.75,0.734095182,-0.75
10770,4,2.275,134667,5/8/2023,2300244-69,,604,2023,CALUMET,STOCKBRIDGE,19,19,E,19,NE,SW,NA,8.31,1,NA,667,1,,343,1,,378,1,,1.5,1,,9.4,1,NA,1,1,NA,0,1,NA,NA,NA,,NA,NA,,0.25,1,,0.008,1,,81.53,1,,0.083,1,<,0.007,1,,2.284,1,,42.23,1,<,0.001,1,,3.938,1,<,0.004,1,NA,23.22,1,,0.019,1,,10770,-88.27146444,44.10576449,1,0,378,1,2.275,5/8/2023,df1$Nitrate,0.308179547,-0.35,10.75,0.734095182,-0.75
